PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,support_needed
-1.645949949321386,2.767708376662163,-1.0619240322350674,0.4247936885403634,-0.722115015811454,-1.7730448743093616,0.8360289756645217,0.8604302088540117,1.369054807829023,-0.020810075823410504,0.6379407036762649,-0.6068243294633331,0.6231159985114363,0.7612104923892095,0.2693961698843163,-0.42196703184162343,-0.32066086814010675,-0.18575960716443157,-0.8616777704590525,0
-0.659767827637096,-1.224551747320407,-0.26028091379111185,1.850785738572024,0.23495993131225468,-1.3967663361911196,0.881275295269013,-1.3433864973595475,-0.13568206936772736,1.4439265097104395,-1.2628015267519366,-0.2755196898738877,-1.49045480389495,-0.4250615838788221,-1.790491060923756,-0.15686977751373277,-0.9924977852176272,0.1264113518245818,-0.32989423225049014,1
-1.4667010391093942,0.3131254956387155,0.44290786453207315,-0.6355466030207896,-1.493639240969548,1.532257472871874,-0.059348003651433945,0.32213220171110524,0.8972269723893964,1.0634557834340885,0.029806814744090148,0.28833098343630287,0.29521098520542355,-0.27284757734823933,0.13511507113313423,-0.2992840525486331,-1.059065233180914,0.631554895164066,0.3562986481168012,0
0.19666743891642458,-1.942105849125171,0.09947669279310481,-1.679328788661857,0.20138850985860063,0.6577786280361474,-1.7916378541750204,1.304420064110553,-0.6932551098818254,-0.3156623725524263,2.393848373252607,-0.3527056160814933,0.9679304244890401,0.6015175512555947,0.19487270376478014,-0.9813738274000883,-0.03774386607608136,-0.33852706849743003,0.46001594116872097,1
-2.323413706796685,1.4948939388191707,1.1793766345234886,-0.1129763454833537,-0.991936689227968,0.5467636780166413,0.6798877892909946,0.11683086853778445,1.6553859897218113,0.4834363938277411,0.39916842156144255,0.40102777793403216,0.3671206951875905,1.5737193003358627,-0.0376939157533809,-0.3493708412538765,-0.7737257562508538,0.4789417070712749,1.1651276306849696,1
-0.22599677729227136,-2.923203363693202,0.37359888375011546,0.9649016983977449,-1.2465665300183626,-2.1014962248981273,0.2699662329079445,0.3839169225118285,1.5712044839345884,-2.492494598026109,-0.550648809822973,-1.239797588301628,0.5693740147754323,1.020337421166966,-0.34445784338158186,-0.7095332505822977,-0.5791474217537639,-0.18788308971853374,1.1384924280660258,1
-1.007525173584389,-1.0375494452352512,0.48319430373439554,-1.0802240094919702,-0.17388516697219505,-0.331198733209287,-0.3571848118388802,0.9680435546087914,0.33984918298741,0.6766911332457394,2.0859714002637766,-0.11899628152414445,-1.6902110745261627,0.2678761196970782,0.9580998527534532,-0.9730314327320574,0.09223627140623294,-0.7993648077216244,1.236592008943627,0
-1.0835223964036362,-1.4060882582846461,-0.5902216547395187,-0.009171002161314761,1.3738930407585928,0.9354231649791747,0.6840804793209542,-0.04563509449928671,-1.0723551255792825,0.7914569603849166,0.15319546597159325,0.661965340989962,2.1186755047733326,-0.539023914171106,1.1216964023526153,-1.0698124896407408,0.21099271865543928,-0.9943613811970413,0.5284308289900347,1
-0.41981899309763193,-0.4887917728875466,-1.3884774207036386,-0.7378780301841997,-1.3479281228031386,-0.6079760282421346,0.8341710349235726,0.8402030694178567,-0.6014666820653842,-0.03263488453227416,-1.13637389864836,1.4944444034870346,0.9722189674322202,0.5738816548388377,-0.6632233815237766,-0.7276186792890418,0.45096346211848154,-1.8280879699934,2.1019310373734,1
-1.2225410760767785,-0.628676859036495,-1.4077155248046498,0.4862534445257563,1.0169658449376398,-0.49088384916281635,-0.3981076048970574,-0.08584958018244349,1.8078681229791482,-0.31749762409363086,0.6846108029188656,-1.3701977507615277,0.4885300643793285,0.528473113434802,-0.8256732553178151,0.7121356374414708,0.07838965303650565,0.8933001317270524,-0.07254491027889509,1
0.34086520338107723,2.3116870608576767,-1.4412421329601282,0.49584226940583115,-0.88980324573495,-0.8832039291253128,-0.05441617053532741,-1.425239385365162,1.3408248397229592,-0.029373898236740123,0.5513287216163768,-0.32178022152773667,-0.0033685166706384647,0.9809302851413696,0.23613675038799328,-0.5871114900909643,1.3492177387281723,-0.6888639503191923,0.9139438134038331,1
-2.238107647612452,-1.1620078405478749,1.4204485576323334,-0.7838781412890932,0.33201828084358714,-0.032675700725488296,1.240024968765414,-0.587658646169122,-1.053664895108934,-0.34124058631838855,1.4552149709449567,0.9703669396089252,1.150454808679773,0.5328557778122642,-1.7997812001922666,-1.6434571572056185,0.2574953519096975,-0.044541074512278615,-0.6288004758817612,1
-0.1739542121446858,1.6357934856746195,0.1665792629474684,-0.7734049677153779,-0.28380021121833365,0.6004337329333058,0.46369540854675173,1.3252292935351735,-0.28897936348411385,-1.7279740906370933,-1.6884502434549793,1.4695690970092066,1.2175411069938074,-1.5707615968957034,0.45129086423677556,-2.000190278979174,-0.44872252195851653,-0.07592576101766474,-1.2524326773168468,0
0.0027228262335551503,0.5825961262540372,0.5783926446946543,0.9351652343995509,-0.1479069006605889,-1.9360232212002555,-1.6732703219613785,1.3814441977032674,-2.1747582534223038,-0.16975411435739196,0.8423261318672277,1.0913372519627942,-0.7527836640604757,0.3491768422025443,0.741517834206009,-0.27557229283414547,-0.9446876099114528,0.7135348938109726,0.45831355415698993,1
-0.48744626081435305,1.9522082802075595,-1.3060037530670137,-0.793731833878089,-1.0424313906026166,0.8277666502941396,-0.8795716300451186,0.9554161157853575,0.8466786821379122,0.35317661795365757,-0.09045250719807806,-0.2826572307864833,-0.11314297779173886,-1.2525428600989001,0.8361318817937629,-0.7097308902902462,-1.4862875055937308,1.2428317708279928,1.3761924957763956,0
1.1939820628636282,-2.359969116815887,0.7990223072732856,2.7848496976746526,2.2610505715716807,1.2109919685714017,-1.3982761464309434,0.9901894753889207,-0.4808163236828287,0.5333347076208425,-0.4202186568296541,0.3016989182350842,-2.0384510455217053,-0.9004557655981417,1.881786397457688,-0.23780281013854335,-0.19501540101732093,0.14733316153590742,-0.4493264104396192,1
-0.3255539741965201,-0.7851035372644105,1.74515976863793,0.20317069045199646,-0.7028788148845571,0.055413383340212896,-0.898869409114719,0.0004553397881128567,0.7775910628845709,0.24039053057220494,0.9150708780793773,0.24492366826398798,-0.0074040956077655136,2.7348261711914024,1.0794709211922096,-1.4046211416884873,-1.1524796956443397,-1.1026899646120127,-0.43811603879085814,1
2.724426595605052,2.0615295988573696,0.8789278595839835,0.5478275674225073,-1.958606808314637,-0.47169769817118856,-0.15399554670177742,-1.17461205452588,1.0868597414020291,0.401406356685454,1.7382571624505785,1.1259682791076193,0.3876822734025471,0.15108452210162931,-0.19799807305844214,1.1016477742388975,0.7407399427087664,-0.20712399057054104,0.28461413298961685,0
0.6975423498373943,-0.0291430173776511,1.2587408418651638,2.4272183015955626,0.8773803630697034,-0.5514348072409804,0.04811927510465579,-2.538516474764585,-0.020541625998607056,-0.21935639187763115,-0.6098547087919527,1.3122754797876783,0.13461201955854238,-1.4275541150392685,-0.18222014510161003,-1.1503015753511892,0.8150508922233086,0.21899518636703397,0.2285497020894654,1
0.6163634707267247,2.7292655737120475,-1.174024492285368,1.0418225370805425,-0.6451825767283907,-2.465388665872387,0.33520749681830714,-0.8516574777245369,1.1652581360992895,-0.2401913902496591,1.6456501725906942,0.8291686358885054,-0.3532553047893074,-0.27233679506058706,0.7066893852960334,0.2557939661242357,0.4647253747586191,0.5406358903051651,0.4016505322598051,0
-0.6212675127725472,1.5708706265138932,1.8562377445286662,-0.02349942524311543,-0.2886771992582165,-0.2470421738986268,-1.3125821074842927,0.8201357768793505,-0.5835100223062739,0.30954436352827597,0.39010788530425383,0.9653660543045363,-0.2629533090270638,0.6154096722437392,-0.7145390482996001,1.1971198633233495,1.9898039457080805,0.8312081488435301,-0.12623574635533732,0
-2.6023357577938424,0.046599505792609144,1.7763194721926994,-0.5521611820101416,1.1234533288022288,0.7960553570615065,1.3532970186426645,-1.3890236440794836,-0.596598503815802,-0.8356817993876785,-1.0297298885221637,-0.7849092910026929,-1.3073708875891694,-0.06431639784267618,1.3899684079623766,-0.39456401317803247,-0.10396359814256961,0.47769046912121654,0.19523034407610415,0
0.4632072498261076,-3.1817063560585694,-0.5375491569601315,-0.18922925073940663,-0.46495603676242797,0.04931154796311962,-1.3391567423801058,1.397331595046594,0.9926200538231397,-1.6529132526596861,0.9116295449944093,-0.38500512522643654,-1.2373905422219549,-1.0711947033116305,-1.0868062696438778,0.3641928920532584,-0.6130489466937145,-0.2777518459800674,-1.0889774374068373,0
0.6053111917410724,0.4759542874923154,-0.09829355367651435,0.6269088001965293,1.8908639829800316,-0.3414845125264364,1.1677997231061172,-3.499105571577722,0.973227792182839,-1.4293819758692587,-0.004437340782054327,0.028394226082710975,0.26249634778306213,0.5612886734980439,-0.5844397786420774,-1.6807705496949863,-0.9990647048778208,-0.5661475467252304,-0.4831250038278108,1
-0.7817058855000513,-0.8358541638568291,0.6513140913056945,0.2717599655380344,1.9169804503928152,0.6332435073518022,0.6629767079690646,-0.36200385570406374,0.02651165053396511,-0.5784001353482056,1.2197077456672627,0.16071445910007,1.082079921059322,0.08936184926018682,-0.8388472705614837,1.7077058722166796,-1.482435074765759,-0.2751060101987738,-0.6837886608936039,0
-2.094005401598531,-0.9547619221769694,0.8457416712229767,-1.1390648972613375,0.07721192536679446,0.1928244846412962,1.3667310494031848,1.6909375765657646,0.16670902173250646,-1.697379576948019,-0.8458129152085488,0.05125533591597037,-1.4148948190701907,0.7490821424254602,0.2724986754306088,0.7526890390383896,1.5015072858722194,1.0747511135461678,0.4759658894408151,0
0.9624765696781102,1.840058395669674,-1.8543702748546858,0.333298453597573,0.315086131759304,-1.509248337860218,1.3559201421888432,0.853433205752085,-1.2642647660700659,0.21695462373638724,0.7328589347613147,-0.25390490998479276,-0.3260482982608121,-1.320547726828674,-0.9576268829729412,-1.0926234040257543,-0.10336766304625919,0.44760846863022236,0.965946837971783,0
-1.4925631004188,-0.15759683022293425,0.4687743574738689,-0.30858269783527753,0.29767764817996034,1.0298798368565982,0.15254179307551274,0.5123607214957916,-0.08304688416802901,0.6735719461773308,0.24191286568547096,0.2737939995087627,-0.6989090102263589,0.6847959447898034,-0.3316138022568301,0.33024110713817717,-0.26485293665582904,0.4985015225551923,-0.6607419945214323,0
-2.523811395440365,-0.24234972905408914,-0.6329133351918417,1.6745210106310677,0.108926652267177,-0.6460508355738193,1.9821002245282964,-0.2166914690746051,2.5771658983445125,0.1759345574933545,1.4442907338590265,-0.37624303355314864,-0.574754273936629,0.733481798164897,0.08524046054024403,0.25761002761975216,-0.22795380599948956,-0.14099047864434539,-0.057675704286355226,1
1.7071960541530593,-1.9229797489774423,1.3942848431819015,-0.43610599357715885,-0.9652769844593796,1.1209878551562096,1.289832245098279,0.9627024572465334,0.5977835793394286,-0.9597938864612074,-0.9144275696210219,0.5831588668025985,-0.2670765577245771,-0.5933305681477796,0.19366678299666143,0.8106758833348512,0.01803240375238328,2.311595830117938,-0.9081929625674366,0
-1.521790515975919,1.6689572327861735,1.535925774643954,-0.02120434925094734,-0.2092984292981508,0.22873236967124644,-0.8203256771364849,0.12194964656293232,0.09720186206190139,0.5802678103299383,-1.91755203638451,0.47376313236875744,1.3389964476518912,-0.9617915526548967,0.5579631528089251,-1.1219107496315768,-2.3965539264121096,0.6083334437868245,0.08505781362811088,1
-1.2446062765567178,-0.4338385437698138,-0.06570676273425213,-0.18277967953809382,0.8067087454981724,1.0326768585815562,-0.35973945873306895,-0.39768718152266064,-0.81115342224417,0.4299985929923113,0.2448827520154407,0.34087879857536924,0.9321489320749442,-0.39618894073480787,1.064290898733368,0.28073091651880194,0.37387858327862317,-1.5443723683050472,-0.49711302339186425,1
-0.5953114168682166,0.06187270128686302,-1.059762792093796,-1.2469341151879638,-1.5896601261329222,0.5240583158880696,0.06756016817881677,-0.682544975585136,-0.25390207502276063,0.41218208252724453,-1.0170479597991506,-1.796820865881995,-0.3148313717203898,0.10961261452552008,1.6394850325077501,0.289075612581967,-0.37961641238850335,0.24392969608843895,0.4211379637476441,0
0.027585689960778502,-1.3865448423829296,-2.4424320303536624,-1.1141002688018284,-0.18739358733197176,-0.087901330776319,-0.33688202201084916,-0.8908544268628776,1.1555074783440915,-1.6697320541251086,0.15299752587598628,0.8020585662564049,0.0898170457496263,-0.5813624700057206,-0.13027744694992796,-0.40681488151659906,1.2370174635673807,0.3413608120014265,-1.726691843533796,0
1.212063963317857,-1.13616389717171,2.197520835728202,-0.6549196656235995,0.5343801307696671,1.5558199367437235,-1.1461859686799796,-0.08331949968136743,-0.5139852956539578,0.2664939556822583,0.743463283737389,0.5304754737868097,-0.5998898024673027,-0.27576962349787004,1.319716849534121,-0.9946948324490495,-1.5387788769919237,-0.8987580946849514,-0.5697425495106944,0
-2.53449327126672,3.5566197649555464,-0.11549110690827362,0.8248572576617488,-1.367288682196039,-1.794210108619065,-0.024139936199503248,0.9515900552468813,-1.5780668264552211,-0.541592255580314,0.8986003071531932,0.23849542903649595,-0.1187568095714774,-0.7703855619510959,-0.8541272118448224,0.25791127918939455,0.9618990177765584,0.12530360726018533,-0.2984996187814482,0
-0.8627496443297463,1.0024379897202005,-0.8790891416391178,-0.13795810995792093,-1.2791535872379856,0.27095594212356194,-2.2015822767285345,-1.2563506621755547,-0.6605667895030748,0.9966445712743006,-1.0448963272030767,0.08460992674098311,0.0701178460123964,0.8068671572265158,0.6657195023463686,0.7072188716805033,0.1629430722572034,-0.06030023736677861,-0.3889331177650568,1
